入库时间,站点编号,站点名称,平面坐标系X,平面坐标系y,观测时间,当前雨量开始时间,当前雨量结束时间,当前雨量(毫米),近1小时雨量开始时间,近1小时雨量结束时间,近1小时雨量(毫米),近3小时雨量开始时间,近3小时雨量结束时间,近3小时雨量(毫米)
2017/6/24 7:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 7:10:00,2017/6/24 7:00:00,2017/6/24 7:10:00,0,2017/6/24 6:10:00,2017/6/24 7:10:00,0,2017/6/24 4:10:00,2017/6/24 7:10:00,0
2017/6/24 7:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 7:20:00,2017/6/24 7:00:00,2017/6/24 7:20:00,0,2017/6/24 6:20:00,2017/6/24 7:20:00,0,2017/6/24 4:20:00,2017/6/24 7:20:00,0
2017/6/24 7:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 7:30:00,2017/6/24 7:00:00,2017/6/24 7:30:00,0,2017/6/24 6:30:00,2017/6/24 7:30:00,0,2017/6/24 4:30:00,2017/6/24 7:30:00,0
2017/6/24 7:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 7:50:00,2017/6/24 7:00:00,2017/6/24 7:50:00,0,2017/6/24 6:50:00,2017/6/24 7:50:00,0,2017/6/24 4:50:00,2017/6/24 7:50:00,0
2017/6/24 8:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 7:50:00,2017/6/24 7:00:00,2017/6/24 7:50:00,0,2017/6/24 6:50:00,2017/6/24 7:50:00,0,2017/6/24 4:50:00,2017/6/24 7:50:00,0
2017/6/24 8:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 8:00:00,2017/6/24 7:00:00,2017/6/24 8:00:00,0,2017/6/24 7:00:00,2017/6/24 8:00:00,0,2017/6/24 5:00:00,2017/6/24 8:00:00,0
2017/6/24 8:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 8:10:00,2017/6/24 8:00:00,2017/6/24 8:10:00,0,2017/6/24 7:10:00,2017/6/24 8:10:00,0,2017/6/24 5:10:00,2017/6/24 8:10:00,0
2017/6/24 8:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 8:20:00,2017/6/24 8:00:00,2017/6/24 8:20:00,0,2017/6/24 7:20:00,2017/6/24 8:20:00,0,2017/6/24 5:20:00,2017/6/24 8:20:00,0
2017/6/24 8:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 8:40:00,2017/6/24 8:00:00,2017/6/24 8:40:00,0,2017/6/24 7:40:00,2017/6/24 8:40:00,0,2017/6/24 5:40:00,2017/6/24 8:40:00,0
2017/6/24 8:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 8:50:00,2017/6/24 8:00:00,2017/6/24 8:50:00,0,2017/6/24 7:50:00,2017/6/24 8:50:00,0,2017/6/24 5:50:00,2017/6/24 8:50:00,0
2017/6/24 9:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 8:50:00,2017/6/24 8:00:00,2017/6/24 8:50:00,0,2017/6/24 7:50:00,2017/6/24 8:50:00,0,2017/6/24 5:50:00,2017/6/24 8:50:00,0
2017/6/24 9:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 9:10:00,2017/6/24 9:00:00,2017/6/24 9:10:00,0,2017/6/24 8:10:00,2017/6/24 9:10:00,0,2017/6/24 6:10:00,2017/6/24 9:10:00,0
2017/6/24 9:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 9:20:00,2017/6/24 9:00:00,2017/6/24 9:20:00,0,2017/6/24 8:20:00,2017/6/24 9:20:00,0,2017/6/24 6:20:00,2017/6/24 9:20:00,0
2017/6/24 9:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 9:30:00,2017/6/24 9:00:00,2017/6/24 9:30:00,0,2017/6/24 8:30:00,2017/6/24 9:30:00,0,2017/6/24 6:30:00,2017/6/24 9:30:00,0
2017/6/24 9:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 9:40:00,2017/6/24 9:00:00,2017/6/24 9:40:00,0,2017/6/24 8:40:00,2017/6/24 9:40:00,0,2017/6/24 6:40:00,2017/6/24 9:40:00,0
2017/6/24 9:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 9:40:00,2017/6/24 9:00:00,2017/6/24 9:40:00,0,2017/6/24 8:40:00,2017/6/24 9:40:00,0,2017/6/24 6:40:00,2017/6/24 9:40:00,0
2017/6/25 0:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/24 23:50:00,2017/6/24 23:00:00,2017/6/24 23:50:00,0,2017/6/24 22:50:00,2017/6/24 23:50:00,0,2017/6/24 20:50:00,2017/6/24 23:50:00,0
2017/6/25 0:16:10,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 0:10:00,2017/6/25,2017/6/25 0:10:00,0,2017/6/24 23:10:00,2017/6/25 0:10:00,0,2017/6/24 21:10:00,2017/6/25 0:10:00,0
2017/6/25 0:26:09,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 0:10:00,2017/6/25,2017/6/25 0:10:00,0,2017/6/24 23:10:00,2017/6/25 0:10:00,0,2017/6/24 21:10:00,2017/6/25 0:10:00,0
2017/6/25 0:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 0:30:00,2017/6/25,2017/6/25 0:30:00,0,2017/6/24 23:30:00,2017/6/25 0:30:00,0,2017/6/24 21:30:00,2017/6/25 0:30:00,0
2017/6/25 0:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 0:40:00,2017/6/25,2017/6/25 0:40:00,0,2017/6/24 23:40:00,2017/6/25 0:40:00,0,2017/6/24 21:40:00,2017/6/25 0:40:00,0
2017/6/25 0:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 0:40:00,2017/6/25,2017/6/25 0:40:00,0,2017/6/24 23:40:00,2017/6/25 0:40:00,0,2017/6/24 21:40:00,2017/6/25 0:40:00,0
2017/6/25 1:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 0:50:00,2017/6/25,2017/6/25 0:50:00,0,2017/6/24 23:50:00,2017/6/25 0:50:00,0,2017/6/24 21:50:00,2017/6/25 0:50:00,0
2017/6/25 1:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 1:10:00,2017/6/25 1:00:00,2017/6/25 1:10:00,0,2017/6/25 0:10:00,2017/6/25 1:10:00,0,2017/6/24 22:10:00,2017/6/25 1:10:00,0
2017/6/25 1:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 1:20:00,2017/6/25 1:00:00,2017/6/25 1:20:00,0,2017/6/25 0:20:00,2017/6/25 1:20:00,0,2017/6/24 22:20:00,2017/6/25 1:20:00,0
2017/6/25 1:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 1:30:00,2017/6/25 1:00:00,2017/6/25 1:30:00,0,2017/6/25 0:30:00,2017/6/25 1:30:00,0,2017/6/24 22:30:00,2017/6/25 1:30:00,0
2017/6/25 10:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 9:50:00,2017/6/25 9:00:00,2017/6/25 9:50:00,0,2017/6/25 8:50:00,2017/6/25 9:50:00,0,2017/6/25 6:50:00,2017/6/25 9:50:00,0
2017/6/25 10:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 10:00:00,2017/6/25 9:00:00,2017/6/25 10:00:00,0,2017/6/25 9:00:00,2017/6/25 10:00:00,0,2017/6/25 7:00:00,2017/6/25 10:00:00,0
2017/6/25 10:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 10:10:00,2017/6/25 10:00:00,2017/6/25 10:10:00,0,2017/6/25 9:10:00,2017/6/25 10:10:00,0,2017/6/25 7:10:00,2017/6/25 10:10:00,0
2017/6/25 10:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 10:20:00,2017/6/25 10:00:00,2017/6/25 10:20:00,0,2017/6/25 9:20:00,2017/6/25 10:20:00,0,2017/6/25 7:20:00,2017/6/25 10:20:00,0
2017/6/25 10:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 10:40:00,2017/6/25 10:00:00,2017/6/25 10:40:00,0,2017/6/25 9:40:00,2017/6/25 10:40:00,0,2017/6/25 7:40:00,2017/6/25 10:40:00,0
2017/6/25 10:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 10:40:00,2017/6/25 10:00:00,2017/6/25 10:40:00,0,2017/6/25 9:40:00,2017/6/25 10:40:00,0,2017/6/25 7:40:00,2017/6/25 10:40:00,0
2017/6/25 11:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 11:00:00,2017/6/25 10:00:00,2017/6/25 11:00:00,0,2017/6/25 10:00:00,2017/6/25 11:00:00,0,2017/6/25 8:00:00,2017/6/25 11:00:00,0
2017/6/25 11:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 11:00:00,2017/6/25 10:00:00,2017/6/25 11:00:00,0,2017/6/25 10:00:00,2017/6/25 11:00:00,0,2017/6/25 8:00:00,2017/6/25 11:00:00,0
2017/6/25 11:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 11:10:00,2017/6/25 11:00:00,2017/6/25 11:10:00,0,2017/6/25 10:10:00,2017/6/25 11:10:00,0,2017/6/25 8:10:00,2017/6/25 11:10:00,0
2017/6/25 11:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 11:30:00,2017/6/25 11:00:00,2017/6/25 11:30:00,0,2017/6/25 10:30:00,2017/6/25 11:30:00,0,2017/6/25 8:30:00,2017/6/25 11:30:00,0
2017/6/25 11:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 11:40:00,2017/6/25 11:00:00,2017/6/25 11:40:00,0,2017/6/25 10:40:00,2017/6/25 11:40:00,0,2017/6/25 8:40:00,2017/6/25 11:40:00,0
2017/6/25 11:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 11:40:00,2017/6/25 11:00:00,2017/6/25 11:40:00,0,2017/6/25 10:40:00,2017/6/25 11:40:00,0,2017/6/25 8:40:00,2017/6/25 11:40:00,0
2017/6/25 12:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 11:50:00,2017/6/25 11:00:00,2017/6/25 11:50:00,0,2017/6/25 10:50:00,2017/6/25 11:50:00,0,2017/6/25 8:50:00,2017/6/25 11:50:00,0
2017/6/25 12:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 12:00:00,2017/6/25 11:00:00,2017/6/25 12:00:00,0,2017/6/25 11:00:00,2017/6/25 12:00:00,0,2017/6/25 9:00:00,2017/6/25 12:00:00,0
2017/6/25 12:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 12:10:00,2017/6/25 12:00:00,2017/6/25 12:10:00,0,2017/6/25 11:10:00,2017/6/25 12:10:00,0,2017/6/25 9:10:00,2017/6/25 12:10:00,0
2017/6/25 12:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 12:20:00,2017/6/25 12:00:00,2017/6/25 12:20:00,0,2017/6/25 11:20:00,2017/6/25 12:20:00,0,2017/6/25 9:20:00,2017/6/25 12:20:00,0
2017/6/25 12:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 12:40:00,2017/6/25 12:00:00,2017/6/25 12:40:00,0,2017/6/25 11:40:00,2017/6/25 12:40:00,0,2017/6/25 9:40:00,2017/6/25 12:40:00,0
2017/6/25 12:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 12:40:00,2017/6/25 12:00:00,2017/6/25 12:40:00,0,2017/6/25 11:40:00,2017/6/25 12:40:00,0,2017/6/25 9:40:00,2017/6/25 12:40:00,0
2017/6/25 13:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 12:50:00,2017/6/25 12:00:00,2017/6/25 12:50:00,0,2017/6/25 11:50:00,2017/6/25 12:50:00,0,2017/6/25 9:50:00,2017/6/25 12:50:00,0
2017/6/25 13:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 13:10:00,2017/6/25 13:00:00,2017/6/25 13:10:00,0,2017/6/25 12:10:00,2017/6/25 13:10:00,0,2017/6/25 10:10:00,2017/6/25 13:10:00,0
2017/6/25 13:26:11,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 13:10:00,2017/6/25 13:00:00,2017/6/25 13:10:00,0,2017/6/25 12:10:00,2017/6/25 13:10:00,0,2017/6/25 10:10:00,2017/6/25 13:10:00,0
2017/6/25 13:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 13:20:00,2017/6/25 13:00:00,2017/6/25 13:20:00,0,2017/6/25 12:20:00,2017/6/25 13:20:00,0,2017/6/25 10:20:00,2017/6/25 13:20:00,0
2017/6/25 13:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 13:30:00,2017/6/25 13:00:00,2017/6/25 13:30:00,0,2017/6/25 12:30:00,2017/6/25 13:30:00,0,2017/6/25 10:30:00,2017/6/25 13:30:00,0
2017/6/25 13:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 13:40:00,2017/6/25 13:00:00,2017/6/25 13:40:00,0,2017/6/25 12:40:00,2017/6/25 13:40:00,0,2017/6/25 10:40:00,2017/6/25 13:40:00,0
2017/6/25 14:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 13:50:00,2017/6/25 13:00:00,2017/6/25 13:50:00,0,2017/6/25 12:50:00,2017/6/25 13:50:00,0,2017/6/25 10:50:00,2017/6/25 13:50:00,0
2017/6/25 14:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 14:00:00,2017/6/25 13:00:00,2017/6/25 14:00:00,0,2017/6/25 13:00:00,2017/6/25 14:00:00,0,2017/6/25 11:00:00,2017/6/25 14:00:00,0
2017/6/25 14:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 14:10:00,2017/6/25 14:00:00,2017/6/25 14:10:00,0,2017/6/25 13:10:00,2017/6/25 14:10:00,0,2017/6/25 11:10:00,2017/6/25 14:10:00,0
2017/6/25 14:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 14:20:00,2017/6/25 14:00:00,2017/6/25 14:20:00,0,2017/6/25 13:20:00,2017/6/25 14:20:00,0,2017/6/25 11:20:00,2017/6/25 14:20:00,0
2017/6/25 14:46:09,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 14:30:00,2017/6/25 14:00:00,2017/6/25 14:30:00,0,2017/6/25 13:30:00,2017/6/25 14:30:00,0,2017/6/25 11:30:00,2017/6/25 14:30:00,0
2017/6/25 14:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 14:50:00,2017/6/25 14:00:00,2017/6/25 14:50:00,0,2017/6/25 13:50:00,2017/6/25 14:50:00,0,2017/6/25 11:50:00,2017/6/25 14:50:00,0
2017/6/25 15:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 14:50:00,2017/6/25 14:00:00,2017/6/25 14:50:00,0,2017/6/25 13:50:00,2017/6/25 14:50:00,0,2017/6/25 11:50:00,2017/6/25 14:50:00,0
2017/6/25 15:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 15:00:00,2017/6/25 14:00:00,2017/6/25 15:00:00,0,2017/6/25 14:00:00,2017/6/25 15:00:00,0,2017/6/25 12:00:00,2017/6/25 15:00:00,0
2017/6/25 15:26:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 15:10:00,2017/6/25 15:00:00,2017/6/25 15:10:00,0,2017/6/25 14:10:00,2017/6/25 15:10:00,0,2017/6/25 12:10:00,2017/6/25 15:10:00,0
2017/6/25 15:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 15:20:00,2017/6/25 15:00:00,2017/6/25 15:20:00,0,2017/6/25 14:20:00,2017/6/25 15:20:00,0,2017/6/25 12:20:00,2017/6/25 15:20:00,0
2017/6/25 15:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 15:30:00,2017/6/25 15:00:00,2017/6/25 15:30:00,0,2017/6/25 14:30:00,2017/6/25 15:30:00,0,2017/6/25 12:30:00,2017/6/25 15:30:00,0
2017/6/25 15:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 15:40:00,2017/6/25 15:00:00,2017/6/25 15:40:00,0,2017/6/25 14:40:00,2017/6/25 15:40:00,0,2017/6/25 12:40:00,2017/6/25 15:40:00,0
2017/6/25 16:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 15:50:00,2017/6/25 15:00:00,2017/6/25 15:50:00,0,2017/6/25 14:50:00,2017/6/25 15:50:00,0,2017/6/25 12:50:00,2017/6/25 15:50:00,0
2017/6/25 16:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 16:00:00,2017/6/25 15:00:00,2017/6/25 16:00:00,0,2017/6/25 15:00:00,2017/6/25 16:00:00,0,2017/6/25 13:00:00,2017/6/25 16:00:00,0
2017/6/25 16:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 16:10:00,2017/6/25 16:00:00,2017/6/25 16:10:00,0,2017/6/25 15:10:00,2017/6/25 16:10:00,0,2017/6/25 13:10:00,2017/6/25 16:10:00,0
2017/6/25 16:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 16:20:00,2017/6/25 16:00:00,2017/6/25 16:20:00,0,2017/6/25 15:20:00,2017/6/25 16:20:00,0,2017/6/25 13:20:00,2017/6/25 16:20:00,0
2017/6/25 16:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 16:30:00,2017/6/25 16:00:00,2017/6/25 16:30:00,0,2017/6/25 15:30:00,2017/6/25 16:30:00,0,2017/6/25 13:30:00,2017/6/25 16:30:00,0
2017/6/25 16:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 16:40:00,2017/6/25 16:00:00,2017/6/25 16:40:00,0,2017/6/25 15:40:00,2017/6/25 16:40:00,0,2017/6/25 13:40:00,2017/6/25 16:40:00,0
2017/6/25 17:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 16:50:00,2017/6/25 16:00:00,2017/6/25 16:50:00,0,2017/6/25 15:50:00,2017/6/25 16:50:00,0,2017/6/25 13:50:00,2017/6/25 16:50:00,0
2017/6/25 17:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 17:00:00,2017/6/25 16:00:00,2017/6/25 17:00:00,0,2017/6/25 16:00:00,2017/6/25 17:00:00,0,2017/6/25 14:00:00,2017/6/25 17:00:00,0
2017/6/25 17:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 17:10:00,2017/6/25 17:00:00,2017/6/25 17:10:00,0,2017/6/25 16:10:00,2017/6/25 17:10:00,0,2017/6/25 14:10:00,2017/6/25 17:10:00,0
2017/6/25 17:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 17:20:00,2017/6/25 17:00:00,2017/6/25 17:20:00,0,2017/6/25 16:20:00,2017/6/25 17:20:00,0,2017/6/25 14:20:00,2017/6/25 17:20:00,0
2017/6/25 17:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 17:30:00,2017/6/25 17:00:00,2017/6/25 17:30:00,0,2017/6/25 16:30:00,2017/6/25 17:30:00,0,2017/6/25 14:30:00,2017/6/25 17:30:00,0
2017/6/25 17:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 17:40:00,2017/6/25 17:00:00,2017/6/25 17:40:00,0,2017/6/25 16:40:00,2017/6/25 17:40:00,0,2017/6/25 14:40:00,2017/6/25 17:40:00,0
2017/6/25 18:06:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 17:50:00,2017/6/25 17:00:00,2017/6/25 17:50:00,0,2017/6/25 16:50:00,2017/6/25 17:50:00,0,2017/6/25 14:50:00,2017/6/25 17:50:00,0
2017/6/25 18:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 18:10:00,2017/6/25 18:00:00,2017/6/25 18:10:00,0,2017/6/25 17:10:00,2017/6/25 18:10:00,0,2017/6/25 15:10:00,2017/6/25 18:10:00,0
2017/6/25 18:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 18:20:00,2017/6/25 18:00:00,2017/6/25 18:20:00,0,2017/6/25 17:20:00,2017/6/25 18:20:00,0,2017/6/25 15:20:00,2017/6/25 18:20:00,0
2017/6/25 18:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 18:30:00,2017/6/25 18:00:00,2017/6/25 18:30:00,0,2017/6/25 17:30:00,2017/6/25 18:30:00,0,2017/6/25 15:30:00,2017/6/25 18:30:00,0
2017/6/25 18:56:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 18:40:00,2017/6/25 18:00:00,2017/6/25 18:40:00,0,2017/6/25 17:40:00,2017/6/25 18:40:00,0,2017/6/25 15:40:00,2017/6/25 18:40:00,0
2017/6/25 19:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 18:50:00,2017/6/25 18:00:00,2017/6/25 18:50:00,0,2017/6/25 17:50:00,2017/6/25 18:50:00,0,2017/6/25 15:50:00,2017/6/25 18:50:00,0
2017/6/25 19:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 19:00:00,2017/6/25 18:00:00,2017/6/25 19:00:00,0,2017/6/25 18:00:00,2017/6/25 19:00:00,0,2017/6/25 16:00:00,2017/6/25 19:00:00,0
2017/6/25 19:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 19:10:00,2017/6/25 19:00:00,2017/6/25 19:10:00,0,2017/6/25 18:10:00,2017/6/25 19:10:00,0,2017/6/25 16:10:00,2017/6/25 19:10:00,0
2017/6/25 19:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 19:20:00,2017/6/25 19:00:00,2017/6/25 19:20:00,0,2017/6/25 18:20:00,2017/6/25 19:20:00,0,2017/6/25 16:20:00,2017/6/25 19:20:00,0
2017/6/25 19:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 19:40:00,2017/6/25 19:00:00,2017/6/25 19:40:00,0,2017/6/25 18:40:00,2017/6/25 19:40:00,0,2017/6/25 16:40:00,2017/6/25 19:40:00,0
2017/6/25 19:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 19:40:00,2017/6/25 19:00:00,2017/6/25 19:40:00,0,2017/6/25 18:40:00,2017/6/25 19:40:00,0,2017/6/25 16:40:00,2017/6/25 19:40:00,0
2017/6/25 2:16:11,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 2:00:00,2017/6/25 1:00:00,2017/6/25 2:00:00,0,2017/6/25 1:00:00,2017/6/25 2:00:00,0,2017/6/24 23:00:00,2017/6/25 2:00:00,0
2017/6/25 20:06:09,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 19:50:00,2017/6/25 19:00:00,2017/6/25 19:50:00,0,2017/6/25 18:50:00,2017/6/25 19:50:00,0,2017/6/25 16:50:00,2017/6/25 19:50:00,0
2017/6/25 20:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 20:10:00,2017/6/25 20:00:00,2017/6/25 20:10:00,0,2017/6/25 19:10:00,2017/6/25 20:10:00,0,2017/6/25 17:10:00,2017/6/25 20:10:00,0
2017/6/25 20:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 20:20:00,2017/6/25 20:00:00,2017/6/25 20:20:00,0,2017/6/25 19:20:00,2017/6/25 20:20:00,0,2017/6/25 17:20:00,2017/6/25 20:20:00,0
2017/6/25 20:36:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 20:30:00,2017/6/25 20:00:00,2017/6/25 20:30:00,0,2017/6/25 19:30:00,2017/6/25 20:30:00,0,2017/6/25 17:30:00,2017/6/25 20:30:00,0
2017/6/25 20:46:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 20:40:00,2017/6/25 20:00:00,2017/6/25 20:40:00,0,2017/6/25 19:40:00,2017/6/25 20:40:00,0,2017/6/25 17:40:00,2017/6/25 20:40:00,0
2017/6/25 20:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 20:50:00,2017/6/25 20:00:00,2017/6/25 20:50:00,0,2017/6/25 19:50:00,2017/6/25 20:50:00,0,2017/6/25 17:50:00,2017/6/25 20:50:00,0
2017/6/25 21:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 20:50:00,2017/6/25 20:00:00,2017/6/25 20:50:00,0,2017/6/25 19:50:00,2017/6/25 20:50:00,0,2017/6/25 17:50:00,2017/6/25 20:50:00,0
2017/6/25 21:16:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 21:10:00,2017/6/25 21:00:00,2017/6/25 21:10:00,0,2017/6/25 20:10:00,2017/6/25 21:10:00,0,2017/6/25 18:10:00,2017/6/25 21:10:00,0
2017/6/25 21:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 21:20:00,2017/6/25 21:00:00,2017/6/25 21:20:00,0,2017/6/25 20:20:00,2017/6/25 21:20:00,0,2017/6/25 18:20:00,2017/6/25 21:20:00,0
2017/6/25 21:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 21:20:00,2017/6/25 21:00:00,2017/6/25 21:20:00,0,2017/6/25 20:20:00,2017/6/25 21:20:00,0,2017/6/25 18:20:00,2017/6/25 21:20:00,0
2017/6/25 21:46:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 21:30:00,2017/6/25 21:00:00,2017/6/25 21:30:00,0,2017/6/25 20:30:00,2017/6/25 21:30:00,0,2017/6/25 18:30:00,2017/6/25 21:30:00,0
2017/6/25 21:56:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 21:50:00,2017/6/25 21:00:00,2017/6/25 21:50:00,0,2017/6/25 20:50:00,2017/6/25 21:50:00,0,2017/6/25 18:50:00,2017/6/25 21:50:00,0
2017/6/25 22:06:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 21:50:00,2017/6/25 21:00:00,2017/6/25 21:50:00,0,2017/6/25 20:50:00,2017/6/25 21:50:00,0,2017/6/25 18:50:00,2017/6/25 21:50:00,0
2017/6/25 22:16:08,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 22:00:00,2017/6/25 21:00:00,2017/6/25 22:00:00,0,2017/6/25 21:00:00,2017/6/25 22:00:00,0,2017/6/25 19:00:00,2017/6/25 22:00:00,0
2017/6/25 22:26:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 22:10:00,2017/6/25 22:00:00,2017/6/25 22:10:00,0,2017/6/25 21:10:00,2017/6/25 22:10:00,0,2017/6/25 19:10:00,2017/6/25 22:10:00,0
2017/6/25 22:36:07,F1001,奥体中心,427463.220891693,2879831.72600656,2017/6/25 22:30:00,2017/6/25 22:00:00,2017/6/25 22:30:00,0,2017/6/25 21:30:00,2017/6/25 22:30:00,0,2017/6/25 19:30:00,2017/6/25 22:30:00,0
